Content,EventId,RegexTemplate
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:15:00 NODE_ID=N39 VOLTAGE_LEVEL=226.47 FREQUENCY_SIGNAL=49.55 POWER_FLOW=92.35 REACTIVE_POWER=23.32 COMMUNICATION_LOG_SIZE=1512 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.23 SPECTRAL_ENERGY=15.13 SPATIAL_CORRELATION=0.47 WAVELET_COEFF_AVG=0.188 WAVELET_COEFF_STD=0.208 THREAT_PROBABILITY=0.77 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.46 UNCERTAINTY=0.3 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.87 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1,bd161437,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_11:(.*?) NODE_ID=N39 VOLTAGE_LEVEL=226\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=92\.(.*?) REACTIVE_POWER=23\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=15\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=UNKNOWN RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_02:30:00 NODE_ID=N26 VOLTAGE_LEVEL=204.42 FREQUENCY_SIGNAL=50.2 POWER_FLOW=79.13 REACTIVE_POWER=26.54 COMMUNICATION_LOG_SIZE=8349 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.79 SPECTRAL_ENERGY=9.67 SPATIAL_CORRELATION=0.6 WAVELET_COEFF_AVG=0.547 WAVELET_COEFF_STD=0.263 THREAT_PROBABILITY=0.84 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.34 UNCERTAINTY=0.2 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.84 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1,be2c38aa,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_02:(.*?) NODE_ID=N26 VOLTAGE_LEVEL=204\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=79\.(.*?) REACTIVE_POWER=26\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=9\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_22:30:00 NODE_ID=N5 VOLTAGE_LEVEL=247.28 FREQUENCY_SIGNAL=50.05 POWER_FLOW=105.77 REACTIVE_POWER=31.74 COMMUNICATION_LOG_SIZE=7200 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.12 SPECTRAL_ENERGY=15.01 SPATIAL_CORRELATION=0.47 WAVELET_COEFF_AVG=0.557 WAVELET_COEFF_STD=0.213 THREAT_PROBABILITY=0.48 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.32 UNCERTAINTY=0.21 POLICY_ACTION=restrict_access REWARD_VALUE=0.05 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1,bea61d90,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_22:(.*?) NODE_ID=N5 VOLTAGE_LEVEL=247\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=105\.(.*?) REACTIVE_POWER=31\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=15\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=UNKNOWN RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_02:00:00 NODE_ID=N50 VOLTAGE_LEVEL=215.59 FREQUENCY_SIGNAL=50.46 POWER_FLOW=97.84 REACTIVE_POWER=28.05 COMMUNICATION_LOG_SIZE=9042 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.8 SPECTRAL_ENERGY=12.88 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=0.537 WAVELET_COEFF_STD=0.333 THREAT_PROBABILITY=0.02 ATTACK_TYPE=MITM RISK_SCORE=0.45 UNCERTAINTY=0.08 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.88 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1,c01fac2d,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_02:(.*?) NODE_ID=N50 VOLTAGE_LEVEL=215\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=97\.(.*?) REACTIVE_POWER=28\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=12\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_23:45:00 NODE_ID=N20 VOLTAGE_LEVEL=222.89 FREQUENCY_SIGNAL=49.6 POWER_FLOW=98.74 REACTIVE_POWER=28.27 COMMUNICATION_LOG_SIZE=3914 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.74 SPECTRAL_ENERGY=8.1 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=-0.453 WAVELET_COEFF_STD=0.443 THREAT_PROBABILITY=0.45 ATTACK_TYPE=MITM RISK_SCORE=0.35 UNCERTAINTY=0.22 POLICY_ACTION=alert_operator REWARD_VALUE=0.37 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0,c071666d,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_23:(.*?) NODE_ID=N20 VOLTAGE_LEVEL=222\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=98\.(.*?) REACTIVE_POWER=28\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=8\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=alert_operator REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_04:30:00 NODE_ID=N40 VOLTAGE_LEVEL=230.89 FREQUENCY_SIGNAL=49.95 POWER_FLOW=85.84 REACTIVE_POWER=31.26 COMMUNICATION_LOG_SIZE=1276 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.38 SPECTRAL_ENERGY=17.9 SPATIAL_CORRELATION=0.84 WAVELET_COEFF_AVG=0.826 WAVELET_COEFF_STD=0.428 THREAT_PROBABILITY=0.45 ATTACK_TYPE=DoS RISK_SCORE=0.89 UNCERTAINTY=0.03 POLICY_ACTION=isolate_node REWARD_VALUE=0.78 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1,c64f2425,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_04:(.*?) NODE_ID=N40 VOLTAGE_LEVEL=230\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=85\.(.*?) REACTIVE_POWER=31\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=17\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_07:15:00 NODE_ID=N5 VOLTAGE_LEVEL=222.8 FREQUENCY_SIGNAL=50.02 POWER_FLOW=105.68 REACTIVE_POWER=22.26 COMMUNICATION_LOG_SIZE=3399 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.31 SPECTRAL_ENERGY=13.83 SPATIAL_CORRELATION=0.57 WAVELET_COEFF_AVG=0.753 WAVELET_COEFF_STD=0.061 THREAT_PROBABILITY=0.36 ATTACK_TYPE=Zero-Day RISK_SCORE=0.16 UNCERTAINTY=0.3 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.22 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0,c682361b,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_07:(.*?) NODE_ID=N5 VOLTAGE_LEVEL=222\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=105\.(.*?) REACTIVE_POWER=22\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=13\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Zero\-Day RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:00:00 NODE_ID=N12 VOLTAGE_LEVEL=232.4 FREQUENCY_SIGNAL=49.82 POWER_FLOW=107.17 REACTIVE_POWER=32.69 COMMUNICATION_LOG_SIZE=3809 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.87 SPECTRAL_ENERGY=10.47 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=-0.309 WAVELET_COEFF_STD=0.143 THREAT_PROBABILITY=0.26 ATTACK_TYPE=DoS RISK_SCORE=0.48 UNCERTAINTY=0.05 POLICY_ACTION=isolate_node REWARD_VALUE=0.11 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1,c74f6639,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_10:(.*?) NODE_ID=N12 VOLTAGE_LEVEL=232\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=107\.(.*?) REACTIVE_POWER=32\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=10\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:45:00 NODE_ID=N19 VOLTAGE_LEVEL=237.79 FREQUENCY_SIGNAL=50.46 POWER_FLOW=93.88 REACTIVE_POWER=21.31 COMMUNICATION_LOG_SIZE=5828 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.75 SPECTRAL_ENERGY=16.01 SPATIAL_CORRELATION=0.63 WAVELET_COEFF_AVG=0.595 WAVELET_COEFF_STD=0.416 THREAT_PROBABILITY=0.18 ATTACK_TYPE=MITM RISK_SCORE=0.65 UNCERTAINTY=0.14 POLICY_ACTION=restrict_access REWARD_VALUE=0.94 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,d125258c,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_09:(.*?) NODE_ID=N19 VOLTAGE_LEVEL=237\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=93\.(.*?) REACTIVE_POWER=21\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=16\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:30:00 NODE_ID=N38 VOLTAGE_LEVEL=242.93 FREQUENCY_SIGNAL=49.86 POWER_FLOW=88.21 REACTIVE_POWER=29.8 COMMUNICATION_LOG_SIZE=2960 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.12 SPECTRAL_ENERGY=10.2 SPATIAL_CORRELATION=0.83 WAVELET_COEFF_AVG=0.087 WAVELET_COEFF_STD=0.102 THREAT_PROBABILITY=0.94 ATTACK_TYPE=Insider RISK_SCORE=0.73 UNCERTAINTY=0.32 POLICY_ACTION=restrict_access REWARD_VALUE=0.07 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1,d18cede4,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_09:(.*?) NODE_ID=N38 VOLTAGE_LEVEL=242\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=88\.(.*?) REACTIVE_POWER=29\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=10\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Insider RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-02_00:30:00 NODE_ID=N36 VOLTAGE_LEVEL=230.34 FREQUENCY_SIGNAL=50.25 POWER_FLOW=118.93 REACTIVE_POWER=27.47 COMMUNICATION_LOG_SIZE=4218 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.33 SPECTRAL_ENERGY=11.15 SPATIAL_CORRELATION=0.28 WAVELET_COEFF_AVG=-0.913 WAVELET_COEFF_STD=0.123 THREAT_PROBABILITY=0.56 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.92 UNCERTAINTY=0.2 POLICY_ACTION=isolate_node REWARD_VALUE=0.28 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,d5c5f190,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-02_00:(.*?) NODE_ID=N36 VOLTAGE_LEVEL=230\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=118\.(.*?) REACTIVE_POWER=27\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=11\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:00:00 NODE_ID=N47 VOLTAGE_LEVEL=237.02 FREQUENCY_SIGNAL=50.04 POWER_FLOW=125.27 REACTIVE_POWER=27.41 COMMUNICATION_LOG_SIZE=9160 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.83 SPECTRAL_ENERGY=19.92 SPATIAL_CORRELATION=0.76 WAVELET_COEFF_AVG=-0.054 WAVELET_COEFF_STD=0.274 THREAT_PROBABILITY=0.09 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.49 UNCERTAINTY=0.31 POLICY_ACTION=restrict_access REWARD_VALUE=0.81 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,d617d724,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_11:(.*?) NODE_ID=N47 VOLTAGE_LEVEL=237\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=125\.(.*?) REACTIVE_POWER=27\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=19\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=UNKNOWN RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:15:00 NODE_ID=N41 VOLTAGE_LEVEL=230.91 FREQUENCY_SIGNAL=49.79 POWER_FLOW=80.08 REACTIVE_POWER=25.86 COMMUNICATION_LOG_SIZE=4950 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.61 SPECTRAL_ENERGY=19.43 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=-0.876 WAVELET_COEFF_STD=0.222 THREAT_PROBABILITY=0.81 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.48 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.58 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1,db28609c,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_09:(.*?) NODE_ID=N41 VOLTAGE_LEVEL=230\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=80\.(.*?) REACTIVE_POWER=25\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=19\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_21:30:00 NODE_ID=N41 VOLTAGE_LEVEL=235.85 FREQUENCY_SIGNAL=49.81 POWER_FLOW=106.54 REACTIVE_POWER=24.59 COMMUNICATION_LOG_SIZE=6179 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.51 SPECTRAL_ENERGY=8.24 SPATIAL_CORRELATION=0.82 WAVELET_COEFF_AVG=-0.52 WAVELET_COEFF_STD=0.038 THREAT_PROBABILITY=0.21 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.64 UNCERTAINTY=0.0 POLICY_ACTION=restrict_access REWARD_VALUE=0.69 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0,dbc1142a,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_21:(.*?) NODE_ID=N41 VOLTAGE_LEVEL=235\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=106\.(.*?) REACTIVE_POWER=24\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=8\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_07:00:00 NODE_ID=N38 VOLTAGE_LEVEL=222.25 FREQUENCY_SIGNAL=50.13 POWER_FLOW=91.87 REACTIVE_POWER=32.84 COMMUNICATION_LOG_SIZE=8155 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.29 SPECTRAL_ENERGY=16.54 SPATIAL_CORRELATION=0.8 WAVELET_COEFF_AVG=-0.837 WAVELET_COEFF_STD=0.021 THREAT_PROBABILITY=0.27 ATTACK_TYPE=MITM RISK_SCORE=0.93 UNCERTAINTY=0.48 POLICY_ACTION=isolate_node REWARD_VALUE=0.22 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,dbff3ff8,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_07:(.*?) NODE_ID=N38 VOLTAGE_LEVEL=222\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=91\.(.*?) REACTIVE_POWER=32\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=16\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
