LineId,Content
35,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_08:30:00 NODE_ID=N6 VOLTAGE_LEVEL=233.91 FREQUENCY_SIGNAL=50.11 POWER_FLOW=111.12 REACTIVE_POWER=23.53 COMMUNICATION_LOG_SIZE=7760 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=7.28 SPATIAL_CORRELATION=0.56 WAVELET_COEFF_AVG=-0.183 WAVELET_COEFF_STD=0.105 THREAT_PROBABILITY=0.67 ATTACK_TYPE=Insider RISK_SCORE=0.25 UNCERTAINTY=0.02 POLICY_ACTION=isolate_node REWARD_VALUE=0.49 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
36,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_08:45:00 NODE_ID=N36 VOLTAGE_LEVEL=220.9 FREQUENCY_SIGNAL=50.09 POWER_FLOW=99.01 REACTIVE_POWER=31.46 COMMUNICATION_LOG_SIZE=8516 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.61 SPECTRAL_ENERGY=5.79 SPATIAL_CORRELATION=0.42 WAVELET_COEFF_AVG=0.175 WAVELET_COEFF_STD=0.272 THREAT_PROBABILITY=0.05 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.97 UNCERTAINTY=0.23 POLICY_ACTION=restrict_access REWARD_VALUE=0.69 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
37,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:00:00 NODE_ID=N15 VOLTAGE_LEVEL=210.43 FREQUENCY_SIGNAL=49.99 POWER_FLOW=111.19 REACTIVE_POWER=22.82 COMMUNICATION_LOG_SIZE=4358 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.41 SPECTRAL_ENERGY=5.26 SPATIAL_CORRELATION=0.8 WAVELET_COEFF_AVG=-0.696 WAVELET_COEFF_STD=0.376 THREAT_PROBABILITY=0.04 ATTACK_TYPE=MITM RISK_SCORE=0.93 UNCERTAINTY=0.37 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.27 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
38,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:15:00 NODE_ID=N41 VOLTAGE_LEVEL=230.91 FREQUENCY_SIGNAL=49.79 POWER_FLOW=80.08 REACTIVE_POWER=25.86 COMMUNICATION_LOG_SIZE=4950 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.61 SPECTRAL_ENERGY=19.43 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=-0.876 WAVELET_COEFF_STD=0.222 THREAT_PROBABILITY=0.81 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.48 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.58 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
39,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:30:00 NODE_ID=N38 VOLTAGE_LEVEL=242.93 FREQUENCY_SIGNAL=49.86 POWER_FLOW=88.21 REACTIVE_POWER=29.8 COMMUNICATION_LOG_SIZE=2960 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.12 SPECTRAL_ENERGY=10.2 SPATIAL_CORRELATION=0.83 WAVELET_COEFF_AVG=0.087 WAVELET_COEFF_STD=0.102 THREAT_PROBABILITY=0.94 ATTACK_TYPE=Insider RISK_SCORE=0.73 UNCERTAINTY=0.32 POLICY_ACTION=restrict_access REWARD_VALUE=0.07 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
40,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_09:45:00 NODE_ID=N19 VOLTAGE_LEVEL=237.79 FREQUENCY_SIGNAL=50.46 POWER_FLOW=93.88 REACTIVE_POWER=21.31 COMMUNICATION_LOG_SIZE=5828 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.75 SPECTRAL_ENERGY=16.01 SPATIAL_CORRELATION=0.63 WAVELET_COEFF_AVG=0.595 WAVELET_COEFF_STD=0.416 THREAT_PROBABILITY=0.18 ATTACK_TYPE=MITM RISK_SCORE=0.65 UNCERTAINTY=0.14 POLICY_ACTION=restrict_access REWARD_VALUE=0.94 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
41,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:00:00 NODE_ID=N12 VOLTAGE_LEVEL=232.4 FREQUENCY_SIGNAL=49.82 POWER_FLOW=107.17 REACTIVE_POWER=32.69 COMMUNICATION_LOG_SIZE=3809 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.87 SPECTRAL_ENERGY=10.47 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=-0.309 WAVELET_COEFF_STD=0.143 THREAT_PROBABILITY=0.26 ATTACK_TYPE=DoS RISK_SCORE=0.48 UNCERTAINTY=0.05 POLICY_ACTION=isolate_node REWARD_VALUE=0.11 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
42,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:15:00 NODE_ID=N11 VOLTAGE_LEVEL=223.83 FREQUENCY_SIGNAL=49.64 POWER_FLOW=110.94 REACTIVE_POWER=26.32 COMMUNICATION_LOG_SIZE=8679 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.39 SPECTRAL_ENERGY=13.8 SPATIAL_CORRELATION=0.43 WAVELET_COEFF_AVG=0.971 WAVELET_COEFF_STD=0.034 THREAT_PROBABILITY=0.44 ATTACK_TYPE=Zero-Day RISK_SCORE=0.71 UNCERTAINTY=0.07 POLICY_ACTION=isolate_node REWARD_VALUE=0.95 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
43,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:30:00 NODE_ID=N36 VOLTAGE_LEVEL=217.35 FREQUENCY_SIGNAL=49.7 POWER_FLOW=115.65 REACTIVE_POWER=38.97 COMMUNICATION_LOG_SIZE=3784 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.46 SPECTRAL_ENERGY=10.5 SPATIAL_CORRELATION=0.34 WAVELET_COEFF_AVG=0.271 WAVELET_COEFF_STD=0.455 THREAT_PROBABILITY=0.68 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.05 UNCERTAINTY=0.09 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.54 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
44,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:45:00 NODE_ID=N1 VOLTAGE_LEVEL=241.91 FREQUENCY_SIGNAL=50.12 POWER_FLOW=101.84 REACTIVE_POWER=38.36 COMMUNICATION_LOG_SIZE=9372 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=9.27 SPATIAL_CORRELATION=0.26 WAVELET_COEFF_AVG=-0.863 WAVELET_COEFF_STD=0.428 THREAT_PROBABILITY=0.52 ATTACK_TYPE=DoS RISK_SCORE=0.41 UNCERTAINTY=0.12 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.51 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
45,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:00:00 NODE_ID=N47 VOLTAGE_LEVEL=237.02 FREQUENCY_SIGNAL=50.04 POWER_FLOW=125.27 REACTIVE_POWER=27.41 COMMUNICATION_LOG_SIZE=9160 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.83 SPECTRAL_ENERGY=19.92 SPATIAL_CORRELATION=0.76 WAVELET_COEFF_AVG=-0.054 WAVELET_COEFF_STD=0.274 THREAT_PROBABILITY=0.09 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.49 UNCERTAINTY=0.31 POLICY_ACTION=restrict_access REWARD_VALUE=0.81 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
46,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:15:00 NODE_ID=N39 VOLTAGE_LEVEL=226.47 FREQUENCY_SIGNAL=49.55 POWER_FLOW=92.35 REACTIVE_POWER=23.32 COMMUNICATION_LOG_SIZE=1512 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.23 SPECTRAL_ENERGY=15.13 SPATIAL_CORRELATION=0.47 WAVELET_COEFF_AVG=0.188 WAVELET_COEFF_STD=0.208 THREAT_PROBABILITY=0.77 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.46 UNCERTAINTY=0.3 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.87 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
47,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:30:00 NODE_ID=N7 VOLTAGE_LEVEL=232.03 FREQUENCY_SIGNAL=50.07 POWER_FLOW=119.68 REACTIVE_POWER=21.66 COMMUNICATION_LOG_SIZE=9171 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.83 SPECTRAL_ENERGY=16.8 SPATIAL_CORRELATION=0.43 WAVELET_COEFF_AVG=-0.162 WAVELET_COEFF_STD=0.363 THREAT_PROBABILITY=0.42 ATTACK_TYPE=Insider RISK_SCORE=0.62 UNCERTAINTY=0.14 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.67 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
48,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:45:00 NODE_ID=N8 VOLTAGE_LEVEL=241.35 FREQUENCY_SIGNAL=49.95 POWER_FLOW=104.15 REACTIVE_POWER=34.88 COMMUNICATION_LOG_SIZE=1059 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.89 SPECTRAL_ENERGY=14.4 SPATIAL_CORRELATION=0.36 WAVELET_COEFF_AVG=-0.353 WAVELET_COEFF_STD=0.463 THREAT_PROBABILITY=0.19 ATTACK_TYPE=MITM RISK_SCORE=0.11 UNCERTAINTY=0.13 POLICY_ACTION=restrict_access REWARD_VALUE=0.2 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
49,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_12:00:00 NODE_ID=N47 VOLTAGE_LEVEL=235.36 FREQUENCY_SIGNAL=50.12 POWER_FLOW=104.9 REACTIVE_POWER=34.79 COMMUNICATION_LOG_SIZE=1914 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.17 SPECTRAL_ENERGY=6.2 SPATIAL_CORRELATION=0.47 WAVELET_COEFF_AVG=-0.05 WAVELET_COEFF_STD=0.328 THREAT_PROBABILITY=0.16 ATTACK_TYPE=Zero-Day RISK_SCORE=0.77 UNCERTAINTY=0.36 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.95 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
50,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_12:15:00 NODE_ID=N22 VOLTAGE_LEVEL=219.72 FREQUENCY_SIGNAL=50.07 POWER_FLOW=103.33 REACTIVE_POWER=26.01 COMMUNICATION_LOG_SIZE=8621 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.57 SPECTRAL_ENERGY=9.86 SPATIAL_CORRELATION=0.61 WAVELET_COEFF_AVG=0.554 WAVELET_COEFF_STD=0.34 THREAT_PROBABILITY=0.05 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.45 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.11 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
51,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_12:30:00 NODE_ID=N21 VOLTAGE_LEVEL=203.45 FREQUENCY_SIGNAL=49.65 POWER_FLOW=131.89 REACTIVE_POWER=24.31 COMMUNICATION_LOG_SIZE=8005 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.63 SPECTRAL_ENERGY=19.46 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=0.057 WAVELET_COEFF_STD=0.391 THREAT_PROBABILITY=0.54 ATTACK_TYPE=MITM RISK_SCORE=0.64 UNCERTAINTY=0.29 POLICY_ACTION=restrict_access REWARD_VALUE=0.41 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
52,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_12:45:00 NODE_ID=N6 VOLTAGE_LEVEL=224.21 FREQUENCY_SIGNAL=50.21 POWER_FLOW=101.85 REACTIVE_POWER=24.79 COMMUNICATION_LOG_SIZE=4394 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.4 SPECTRAL_ENERGY=12.81 SPATIAL_CORRELATION=0.71 WAVELET_COEFF_AVG=0.506 WAVELET_COEFF_STD=0.269 THREAT_PROBABILITY=0.6 ATTACK_TYPE=MITM RISK_SCORE=0.75 UNCERTAINTY=0.27 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.02 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
53,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_13:00:00 NODE_ID=N50 VOLTAGE_LEVEL=234.22 FREQUENCY_SIGNAL=49.41 POWER_FLOW=103.33 REACTIVE_POWER=35.57 COMMUNICATION_LOG_SIZE=4614 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.57 SPECTRAL_ENERGY=5.98 SPATIAL_CORRELATION=0.52 WAVELET_COEFF_AVG=0.438 WAVELET_COEFF_STD=0.246 THREAT_PROBABILITY=0.59 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.79 UNCERTAINTY=0.03 POLICY_ACTION=isolate_node REWARD_VALUE=1.0 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
54,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_13:15:00 NODE_ID=N10 VOLTAGE_LEVEL=230.38 FREQUENCY_SIGNAL=49.65 POWER_FLOW=119.45 REACTIVE_POWER=27.7 COMMUNICATION_LOG_SIZE=4562 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.28 SPECTRAL_ENERGY=15.66 SPATIAL_CORRELATION=0.73 WAVELET_COEFF_AVG=-0.056 WAVELET_COEFF_STD=0.097 THREAT_PROBABILITY=0.71 ATTACK_TYPE=MITM RISK_SCORE=0.8 UNCERTAINTY=0.22 POLICY_ACTION=isolate_node REWARD_VALUE=0.99 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
55,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_13:30:00 NODE_ID=N46 VOLTAGE_LEVEL=229.79 FREQUENCY_SIGNAL=49.98 POWER_FLOW=82.32 REACTIVE_POWER=27.77 COMMUNICATION_LOG_SIZE=9787 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=12.64 SPATIAL_CORRELATION=0.79 WAVELET_COEFF_AVG=0.666 WAVELET_COEFF_STD=0.164 THREAT_PROBABILITY=0.81 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.81 UNCERTAINTY=0.25 POLICY_ACTION=isolate_node REWARD_VALUE=0.4 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
56,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_13:45:00 NODE_ID=N50 VOLTAGE_LEVEL=241.11 FREQUENCY_SIGNAL=50.36 POWER_FLOW=117.31 REACTIVE_POWER=21.9 COMMUNICATION_LOG_SIZE=3745 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.31 SPECTRAL_ENERGY=10.37 SPATIAL_CORRELATION=0.48 WAVELET_COEFF_AVG=0.072 WAVELET_COEFF_STD=0.292 THREAT_PROBABILITY=0.73 ATTACK_TYPE=MITM RISK_SCORE=0.07 UNCERTAINTY=0.32 POLICY_ACTION=restrict_access REWARD_VALUE=0.72 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
57,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_14:00:00 NODE_ID=N11 VOLTAGE_LEVEL=227.68 FREQUENCY_SIGNAL=49.93 POWER_FLOW=80.56 REACTIVE_POWER=29.85 COMMUNICATION_LOG_SIZE=3362 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.52 SPECTRAL_ENERGY=6.79 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=-0.066 WAVELET_COEFF_STD=0.14 THREAT_PROBABILITY=0.34 ATTACK_TYPE=DoS RISK_SCORE=0.7 UNCERTAINTY=0.18 POLICY_ACTION=isolate_node REWARD_VALUE=0.93 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
58,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_14:15:00 NODE_ID=N32 VOLTAGE_LEVEL=218.54 FREQUENCY_SIGNAL=49.77 POWER_FLOW=68.92 REACTIVE_POWER=31.66 COMMUNICATION_LOG_SIZE=3911 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=11.52 SPATIAL_CORRELATION=0.87 WAVELET_COEFF_AVG=-0.989 WAVELET_COEFF_STD=0.357 THREAT_PROBABILITY=0.99 ATTACK_TYPE=MITM RISK_SCORE=0.26 UNCERTAINTY=0.1 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.07 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
59,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_14:30:00 NODE_ID=N43 VOLTAGE_LEVEL=231.59 FREQUENCY_SIGNAL=50.09 POWER_FLOW=102.01 REACTIVE_POWER=31.76 COMMUNICATION_LOG_SIZE=9317 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.14 SPECTRAL_ENERGY=5.64 SPATIAL_CORRELATION=0.88 WAVELET_COEFF_AVG=-0.961 WAVELET_COEFF_STD=0.191 THREAT_PROBABILITY=0.85 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.55 UNCERTAINTY=0.38 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.59 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
60,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_14:45:00 NODE_ID=N19 VOLTAGE_LEVEL=235.62 FREQUENCY_SIGNAL=49.74 POWER_FLOW=99.85 REACTIVE_POWER=35.48 COMMUNICATION_LOG_SIZE=7100 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.16 SPECTRAL_ENERGY=14.2 SPATIAL_CORRELATION=0.66 WAVELET_COEFF_AVG=0.627 WAVELET_COEFF_STD=0.092 THREAT_PROBABILITY=0.84 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.87 UNCERTAINTY=0.03 POLICY_ACTION=isolate_node REWARD_VALUE=0.89 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
61,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_15:00:00 NODE_ID=N43 VOLTAGE_LEVEL=222.29 FREQUENCY_SIGNAL=49.92 POWER_FLOW=78.77 REACTIVE_POWER=38.53 COMMUNICATION_LOG_SIZE=9383 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.64 SPECTRAL_ENERGY=17.54 SPATIAL_CORRELATION=0.33 WAVELET_COEFF_AVG=-0.868 WAVELET_COEFF_STD=0.483 THREAT_PROBABILITY=0.13 ATTACK_TYPE=Insider RISK_SCORE=0.88 UNCERTAINTY=0.35 POLICY_ACTION=isolate_node REWARD_VALUE=0.48 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
62,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_15:15:00 NODE_ID=N45 VOLTAGE_LEVEL=227.91 FREQUENCY_SIGNAL=49.82 POWER_FLOW=106.61 REACTIVE_POWER=32.47 COMMUNICATION_LOG_SIZE=1456 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=18.64 SPATIAL_CORRELATION=0.69 WAVELET_COEFF_AVG=0.545 WAVELET_COEFF_STD=0.434 THREAT_PROBABILITY=0.55 ATTACK_TYPE=Insider RISK_SCORE=0.07 UNCERTAINTY=0.19 POLICY_ACTION=restrict_access REWARD_VALUE=0.09 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
63,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_15:30:00 NODE_ID=N48 VOLTAGE_LEVEL=234.01 FREQUENCY_SIGNAL=49.83 POWER_FLOW=60.94 REACTIVE_POWER=26.8 COMMUNICATION_LOG_SIZE=1733 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.68 SPECTRAL_ENERGY=7.04 SPATIAL_CORRELATION=0.4 WAVELET_COEFF_AVG=-0.128 WAVELET_COEFF_STD=0.44 THREAT_PROBABILITY=0.18 ATTACK_TYPE=DoS RISK_SCORE=0.33 UNCERTAINTY=0.27 POLICY_ACTION=restrict_access REWARD_VALUE=0.42 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
64,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_15:45:00 NODE_ID=N6 VOLTAGE_LEVEL=226.73 FREQUENCY_SIGNAL=50.03 POWER_FLOW=101.55 REACTIVE_POWER=37.26 COMMUNICATION_LOG_SIZE=1973 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.45 SPECTRAL_ENERGY=19.83 SPATIAL_CORRELATION=0.48 WAVELET_COEFF_AVG=-0.697 WAVELET_COEFF_STD=0.373 THREAT_PROBABILITY=0.8 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.41 UNCERTAINTY=0.15 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.07 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0
65,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_16:00:00 NODE_ID=N2 VOLTAGE_LEVEL=230.35 FREQUENCY_SIGNAL=50.15 POWER_FLOW=104.26 REACTIVE_POWER=31.71 COMMUNICATION_LOG_SIZE=3311 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=18.47 SPATIAL_CORRELATION=0.55 WAVELET_COEFF_AVG=-0.675 WAVELET_COEFF_STD=0.15 THREAT_PROBABILITY=0.07 ATTACK_TYPE=MITM RISK_SCORE=0.15 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.46 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
66,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_16:15:00 NODE_ID=N19 VOLTAGE_LEVEL=224.19 FREQUENCY_SIGNAL=50.02 POWER_FLOW=108.56 REACTIVE_POWER=45.08 COMMUNICATION_LOG_SIZE=6701 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=7.27 SPATIAL_CORRELATION=0.39 WAVELET_COEFF_AVG=0.229 WAVELET_COEFF_STD=0.166 THREAT_PROBABILITY=0.6 ATTACK_TYPE=Insider RISK_SCORE=0.9 UNCERTAINTY=0.41 POLICY_ACTION=restrict_access REWARD_VALUE=0.27 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
67,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_16:30:00 NODE_ID=N10 VOLTAGE_LEVEL=224.63 FREQUENCY_SIGNAL=49.87 POWER_FLOW=143.2 REACTIVE_POWER=23.66 COMMUNICATION_LOG_SIZE=8255 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.53 SPECTRAL_ENERGY=9.06 SPATIAL_CORRELATION=0.62 WAVELET_COEFF_AVG=-0.552 WAVELET_COEFF_STD=0.176 THREAT_PROBABILITY=0.14 ATTACK_TYPE=MITM RISK_SCORE=0.92 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.92 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
68,DATASET=SG_SECURITY TIMESTAMP=2024-01-01_16:45:00 NODE_ID=N23 VOLTAGE_LEVEL=231.96 FREQUENCY_SIGNAL=50.1 POWER_FLOW=107.3 REACTIVE_POWER=32.83 COMMUNICATION_LOG_SIZE=9225 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.49 SPECTRAL_ENERGY=9.91 SPATIAL_CORRELATION=0.67 WAVELET_COEFF_AVG=0.021 WAVELET_COEFF_STD=0.125 THREAT_PROBABILITY=0.75 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.77 UNCERTAINTY=0.02 POLICY_ACTION=isolate_node REWARD_VALUE=0.66 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
